"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","group","feature"
3.62675973619969e-07,-0.24032082003546,0.881,0.916,0.00468359752332828,"Th17","C9orf16"
3.65782640708401e-07,-0.226785845600296,0.333,0.477,0.00472371702210829,"Th17","ITGAL"
3.83671295071088e-07,0.104249752004299,0.179,0.075,0.00495473110454803,"Th17","CRNDE"
3.99279783405679e-07,-0.259105714280915,0.434,0.557,0.00515629912290094,"Th17","CNTRL"
4.0397631627075e-07,0.116979213705257,0.261,0.13,0.00521695014832046,"Th17","SPSB1"
4.07481956585424e-07,-0.200442273176621,0.327,0.493,0.00526222198734417,"Th17","HSBP1L1"
4.16313643635149e-07,-0.300636402762553,0.406,0.541,0.00537627439390432,"Th17","LST1"
4.22166840664697e-07,-0.313286774814538,0.679,0.742,0.0054518625803439,"Th17","ITM2B"
4.23947914657233e-07,0.395228095413447,0.755,0.633,0.0054748633698835,"Th17","NINJ1"
4.32877750889489e-07,0.123482601348698,0.277,0.138,0.00559018327498686,"Th17","RAC3"
4.39132419533188e-07,-0.287086820358542,0.513,0.635,0.00567095606585159,"Th17","PDE4D"
4.43987777881114e-07,0.156423884039806,0.302,0.166,0.00573365816355671,"Th17","ALPK1"
4.46918122167251e-07,0.152092338869511,0.34,0.198,0.00577150062966788,"Th17","FOSL2"
4.50099534631481e-07,0.219766345057257,0.664,0.519,0.00581258539023095,"Th17","MAGED2"
4.6922621867616e-07,-0.142229640438544,0.997,1,0.00605958738798393,"Th17","RPL18A"
4.80896605819959e-07,-0.191817934967905,0.066,0.188,0.00621029876755895,"Th17","CALD1"
5.05679184911606e-07,-0.159934410539375,1,1,0.00653034099394848,"Th17","RPS4X"
5.20909842518684e-07,-0.200570662172538,0.283,0.438,0.00672702970628628,"Th17","TOP2B"
5.38893291988443e-07,-0.227598440952518,0.522,0.655,0.00695926797273875,"Th17","TLK1"
5.54882473535964e-07,-0.209260969965337,0.352,0.49,0.00716575226324344,"Th17","NEK7"
5.73210251274635e-07,0.164362998012395,0.336,0.191,0.00740243718496064,"Th17","PPP1R13L"
5.7705733140016e-07,0.151593052039111,0.189,0.081,0.00745211837770166,"Th17","TSLP"
5.81395450384767e-07,0.138169840758267,0.412,0.251,0.00750814084626889,"Th17","ODF3B"
5.95955055259979e-07,0.282733571624324,1,0.999,0.00769616358362737,"Th17","HLA-B"
5.96192866082931e-07,-0.147449526194815,0.066,0.183,0.00769923467259497,"Th17","AC020571.3"
5.98738211874492e-07,-0.126250134710009,0.038,0.142,0.00773210526814719,"Th17","FGFR1"
5.99419259696825e-07,-0.210580757472721,0.387,0.521,0.0077409003197248,"Th17","CCDC88C"
6.05905143867086e-07,0.18242170293625,0.352,0.205,0.00782465902789955,"Th17","EBI3"
6.41454197667878e-07,-0.158882839365067,1,1,0.00828373950868298,"Th17","RPL13A"
6.46144651463156e-07,-0.135815691681651,0.997,1,0.00834431202899519,"Th17","RPL8"
6.52516923314856e-07,-0.251933050892528,0.289,0.421,0.00842660354768805,"Th17","CTNNAL1"
7.1578964158918e-07,-0.201349265980583,0.28,0.419,0.00924370743148267,"Th17","TNIK"
7.31795963775419e-07,-0.252343495779418,0.893,0.927,0.00945041307619576,"Th17","RAP1A"
7.39995168539632e-07,-0.375410310009471,0.484,0.625,0.00955629760652081,"Th17","HIST1H1E"
7.43823176738387e-07,-0.195956434540266,0.774,0.834,0.00960573250439953,"Th17","SF3B1"
7.97013185803885e-07,-0.133178739770488,1,1,0.0102926282814714,"Th17","RPL19"
8.00372268328275e-07,0.342410715266079,0.918,0.852,0.0103360074731913,"Th17","ARID5A"
8.08255388040297e-07,0.416905046591565,0.928,0.916,0.0104378100811524,"Th17","SERPINB1"
8.24505425359846e-07,-0.228311899409153,0.547,0.692,0.010647663063097,"Th17","MIS18BP1"
8.53606433624721e-07,0.199949626745713,0.362,0.214,0.0110234734838296,"Th17","HMSD"
9.73485444651659e-07,-0.242787644085962,0.736,0.811,0.0125715910322315,"Th17","IMMT"
9.88593675030345e-07,0.583262327067942,0.94,0.886,0.0127666987193419,"Th17","LTB"
9.89534141201843e-07,-0.251384724866671,0.965,0.977,0.0127788438994806,"Th17","NCL"
1.07626576545706e-06,-0.242566358589995,0.311,0.462,0.0138988960951124,"Th17","ITGA4"
1.15072355037859e-06,0.219792774575488,0.34,0.202,0.0148604439295892,"Th17","TNFSF14"
1.15844370000862e-06,-0.234050769855692,0.465,0.584,0.0149601419419113,"Th17","LRPPRC"
1.16929156461593e-06,0.114982481090712,0.204,0.094,0.0151002312654502,"Th17","ANG"
1.19275368137627e-06,0.587300907000072,0.972,0.949,0.0154032210412932,"Th17","NEAT1"
1.19945496390697e-06,1.03546569964372,0.28,0.15,0.0154897614038947,"Th17","IL2"
1.28731897503585e-06,-0.325864788360767,0.601,0.704,0.0166244372436129,"Th17","NR3C1"
1.31298326692161e-06,-0.167438039733865,0.148,0.279,0.0169558659090257,"Th17","NFIL3"
1.391850128314e-06,0.267543281175672,0.657,0.509,0.0179743525570469,"Th17","TMIGD2"
1.40902153506048e-06,-0.217851336174839,0.761,0.827,0.018196104103771,"Th17","SCAF11"
1.41103201550841e-06,-0.255674843054406,0.415,0.548,0.0182220674482756,"Th17","NUCB2"
1.42571492413924e-06,-0.170103965804305,0.412,0.556,0.0184116825303341,"Th17","ZNF770"
1.47710520269284e-06,-0.191540205334997,0.525,0.641,0.0190753365875753,"Th17","STAG2"
1.48927521111594e-06,0.13275910436249,0.393,0.243,0.0192325000763513,"Th17","DOK1"
1.52640270775196e-06,-0.151467666165841,0.119,0.246,0.0197119645679088,"Th17","CHRM3-AS2"
1.63093052966583e-06,-0.245614120147233,0.921,0.943,0.0210618368601045,"Th17","TMEM123"
1.65848464441387e-06,0.118947890678218,0.157,0.063,0.0214176706979607,"Th17","IL1R1"
1.74801655700411e-06,0.251013478430236,0.855,0.796,0.0225738858171511,"Th17","HSPB11"
1.78010053242508e-06,0.118383682512311,0.255,0.133,0.0229882182757375,"Th17","MLXIP"
1.78463585862159e-06,-0.274635052647931,0.481,0.582,0.0230467874782392,"Th17","IKZF1"
1.81517634483708e-06,-0.190805429657106,0.123,0.245,0.023441187317226,"Th17","QPRT"
1.84090260653537e-06,-0.212964719005376,0.915,0.946,0.0237734162607978,"Th17","CSDE1"
1.86315981169083e-06,0.126481501524491,0.119,0.04,0.0240608458081753,"Th17","NSG1"
2.03893488326763e-06,0.156871314143214,0.456,0.296,0.0263308050825182,"Th17","PDE4B"
2.04863354753759e-06,-0.205799451720559,0.733,0.786,0.0264560536329004,"Th17","METTL9"
2.05606500283305e-06,-0.178619069372884,0.182,0.315,0.026552023446586,"Th17","ATXN1"
2.1082149098642e-06,0.24387342399543,0.642,0.499,0.0272254873459862,"Th17","CARD19"
2.11561827591748e-06,0.128082967165483,0.113,0.037,0.0273210944151984,"Th17","IL21"
2.24231497497989e-06,0.297749136573576,0.987,0.996,0.0289572555868903,"Th17","MT-ND2"
2.28302640037416e-06,-0.190398231577856,0.289,0.422,0.0294830029344319,"Th17","TESPA1"
2.28832870043527e-06,-0.127569637452128,0.063,0.174,0.029551476837421,"Th17","LPAR6"
2.30193260955289e-06,-0.184202920629421,0.305,0.444,0.029727157719766,"Th17","U2AF1L4"
2.38878768840998e-06,0.189937442734988,0.965,0.953,0.0308488042081265,"Th17","USMG5"
2.40483805039415e-06,-0.125070785815106,1,1,0.03105607858279,"Th17","RPS27A"
2.41424566875329e-06,0.185574773771481,0.553,0.378,0.03117756856628,"Th17","DDX60"
2.4573850997049e-06,0.240677340880017,0.758,0.614,0.031734671177589,"Th17","CD63"
2.55205412552326e-06,0.101510711347486,0.182,0.081,0.0329572269770074,"Th17","CALCB"
2.64696593401662e-06,-0.222513392287495,0.447,0.587,0.0341829180718907,"Th17","ASUN"
2.68064481812189e-06,-0.135640335439151,0.066,0.173,0.034617847181226,"Th17","HIC1"
3.00991706064454e-06,-0.260679553331936,0.959,0.974,0.0388700689211636,"Th17","TAF1D"
3.12641152440552e-06,0.205278312852582,0.962,0.987,0.0403744784261729,"Th17","PSME1"
3.18530951035305e-06,-0.123744166218805,0.088,0.204,0.0411350870166993,"Th17","GALNT3"
3.21755124807801e-06,-0.221164602580178,0.475,0.591,0.0415514568176794,"Th17","HBS1L"
3.38723029129814e-06,-0.226682048468771,0.742,0.792,0.0437426919818242,"Th17","LSM14A"
3.40706019771541e-06,0.217313037061783,0.55,0.399,0.0439987753932969,"Th17","SPATS2L"
3.46668084608111e-06,0.282109516167445,0.642,0.523,0.0447687164462914,"Th17","IFI44"
3.48114694074527e-06,-0.174531269253533,0.396,0.525,0.0449555315927844,"Th17","PEX2"
3.48117260994431e-06,0.223891616269806,0.531,0.375,0.0449558630848209,"Th17","ZFP36"
3.58452030713284e-06,-0.197639508580661,0.912,0.941,0.0462904952463135,"Th17","XRCC5"
3.65130911855627e-06,-0.11221980551931,0.05,0.151,0.0471530059570357,"Th17","GPR18"
3.69671195387041e-06,-0.231961513735041,0.921,0.944,0.0477393381722825,"Th17","BRK1"
3.70651402901883e-06,0.191076522096212,0.472,0.315,0.0478659221707492,"Th17","TMEM9"
3.73682506347192e-06,0.379128782565361,0.585,0.438,0.0482573588696763,"Th17","TUBB4B"
3.7450952597139e-06,-0.112214286020116,1,1,0.0483641601839453,"Th17","RPL26"
3.863832440645e-06,-0.181471014775966,0.531,0.639,0.0498975321384896,"Th17","TBL1XR1"
3.88292527026279e-06,0.319593811278915,0.755,0.677,0.0501440969401737,"Th17","RGL4"
3.94359395046403e-06,-0.174138423578464,0.396,0.54,0.0509275722762925,"Th17","CTDSPL2"
4.09742483838361e-06,0.13677525941953,0.39,0.249,0.0529141443628859,"Th17","PPIL1"
4.34254009018405e-06,0.14188214512289,0.403,0.257,0.0560795627246369,"Th17","FSCN1"
4.3566599693846e-06,-0.155930336482224,0.258,0.405,0.0562619068446327,"Th17","STARD4"
4.50334631628064e-06,-0.278404771569496,0.484,0.589,0.0581562143284482,"Th17","UBE2F"
4.52040095653013e-06,-0.197922288671697,0.308,0.44,0.0583764579526301,"Th17","N4BP2"
4.65177840700781e-06,-0.260823750053941,0.991,0.994,0.0600730663480989,"Th17","ARPC2"
4.68270487892924e-06,-0.282184513464674,0.903,0.935,0.0604724508064921,"Th17","BNIP3L"
4.68425853157683e-06,-0.266646302004616,0.843,0.867,0.0604925146767832,"Th17","RBM17"
4.68526683999554e-06,0.188168077852954,0.594,0.433,0.0605055359717024,"Th17","CD226"
4.69582346460604e-06,0.269642874525621,0.981,0.975,0.0606418642219224,"Th17","DDIT4"
4.72747900857722e-06,-0.165105237307495,0.201,0.334,0.0610506639167662,"Th17","BTAF1"
4.76453348246057e-06,-0.217545518046178,0.796,0.849,0.0615291853924958,"Th17","EIF2S3"
4.77815378234921e-06,-0.234741863527899,0.94,0.956,0.0617050779452577,"Th17","PRRC2C"
4.79716727471792e-06,0.250551580608488,0.393,0.254,0.0619506181857073,"Th17","MAF"
4.84587325665835e-06,-0.253607376945545,0.648,0.749,0.0625796072364859,"Th17","RHOH"
5.19508788933489e-06,-0.27923598608713,0.783,0.845,0.0670893650028707,"Th17","ELF1"
5.43304491423423e-06,-0.156750348445285,0.245,0.377,0.0701623420224208,"Th17","EHMT1"
5.64632589692167e-06,0.114892785378253,0.324,0.189,0.0729166526328465,"Th17","SORD"
5.65316395255643e-06,-0.181012243144809,0.714,0.806,0.0730049592833138,"Th17","FOXP1"
5.67823634394075e-06,-0.232817361729411,0.623,0.707,0.0733287441456508,"Th17","ANKZF1"
5.78628508166647e-06,0.168396877306272,0.456,0.315,0.0747240855446409,"Th17","KCNN4"
6.01658811557862e-06,-0.163464493489443,0.371,0.499,0.0776982189245823,"Th17","DDX54"
6.16888588559657e-06,0.147242873765821,0.528,0.372,0.079664992326594,"Th17","FHL3"
6.20129366760083e-06,-0.198188139111224,0.277,0.403,0.0800835064233971,"Th17","ACTN1"
6.2528327173905e-06,-0.124130644928695,0.142,0.271,0.080749081712381,"Th17","ARHGEF3"
6.43720656081754e-06,0.37291611933328,0.994,0.985,0.0831300855263977,"Th17","BTG1"
6.6276766220903e-06,0.217187737227182,0.962,0.944,0.0855898158976742,"Th17","CHMP5"
6.76250044354124e-06,-0.166652711722967,0.991,0.997,0.0873309307278915,"Th17","LDHB"
6.84025278792068e-06,0.156756139398315,0.544,0.386,0.0883350245032076,"Th17","TOMM5"
7.20026266892084e-06,0.185619865451841,0.368,0.224,0.0929841921064437,"Th17","CMPK2"
7.45848361046185e-06,-0.163074142688606,0.44,0.562,0.0963188573455044,"Th17","WNK1"
7.52926294096847e-06,0.235454602070866,0.821,0.704,0.0972329016196669,"Th17","PPP1R14B"
7.76090268326555e-06,-0.402951463323271,0.179,0.299,0.100224297251691,"Th17","RRS1"
7.95143767276113e-06,-0.177353846293579,0.481,0.592,0.102684866106037,"Th17","RSBN1"
8.38157065382468e-06,0.1394023358155,0.283,0.16,0.108239603423492,"Th17","TNFRSF12A"
8.45282290251568e-06,-0.187255966742628,0.403,0.518,0.109159754963088,"Th17","LEO1"
8.50733490873467e-06,-0.219703868091251,0.484,0.587,0.1098637230114,"Th17","KIAA1551"
8.52832771704426e-06,-0.229370792379418,0.752,0.85,0.11013482413791,"Th17","SLC2A3"
8.68017220917803e-06,0.128210130550998,0.428,0.28,0.112095743909325,"Th17","GRINA"
8.70771953527933e-06,-0.201472323385991,0.61,0.717,0.112451490078597,"Th17","XBP1"
8.72879206026294e-06,-0.170823325013819,0.16,0.284,0.112723620666236,"Th17","GPRIN3"
8.90992621862909e-06,-0.208766052860488,0.343,0.469,0.115062787187376,"Th17","KDM3A"
9.03945084182376e-06,0.150339969715101,0.503,0.353,0.116735468171312,"Th17","MT1X"
9.11873476223893e-06,-0.131449540772084,1,1,0.117759340719554,"Th17","RPL29"
9.2235520011669e-06,0.114149915384429,0.336,0.199,0.119112950543069,"Th17","FCGRT"
9.24627493853087e-06,0.115680580504042,0.387,0.249,0.119406394556188,"Th17","C4orf46"
9.26786970433262e-06,0.221859881286988,0.572,0.45,0.119685269361751,"Th17","DIXDC1"
9.40920076694542e-06,-0.1095188151576,0.041,0.13,0.121510418704333,"Th17","TTN"
9.46502690113855e-06,-0.15656534883718,0.305,0.44,0.122231357401303,"Th17","PTEN"
9.49135323988026e-06,-0.16355624993697,0.195,0.311,0.122571335739814,"Th17","MPRIP"
9.54146340870842e-06,0.144812809490324,0.164,0.075,0.123218458460061,"Th17","HES4"
9.82359153996811e-06,-0.144226503534443,0.132,0.251,0.126861861147148,"Th17","RP11-347P5.1"
9.87346803428416e-06,0.23982280122403,0.739,0.626,0.127505966194746,"Th17","APOBEC3G"
1.00559958667654e-05,-0.129484642861421,0.11,0.221,0.129863130623408,"Th17","LRRC8B"
1.0272443183267e-05,-0.131984983773625,0.072,0.174,0.132658331268711,"Th17","SLC35F3"
1.03117832517986e-05,0.105539164740011,0.368,0.224,0.133166368913727,"Th17","WDR13"
1.05780303712628e-05,0.155146682675804,0.409,0.265,0.136604684214488,"Th17","DHX58"
1.0976025277057e-05,0.265088820526278,0.997,0.997,0.141744390427914,"Th17","MT-CO2"
1.15276437092389e-05,-0.196240430703945,0.686,0.771,0.148867990861112,"Th17","TMOD3"
1.16153042110833e-05,-0.183420474721504,0.264,0.399,0.15000003858193,"Th17","IL6ST"
1.26838291766221e-05,-0.130337932869667,1,1,0.163798969986898,"Th17","RPS13"
1.2828188869992e-05,-0.187728401906155,0.522,0.629,0.165663231067077,"Th17","NSD1"
1.2845103934305e-05,0.251051953029011,0.915,0.872,0.165881672207615,"Th17","MAP1LC3B"
1.29783978129227e-05,0.243834507034019,0.748,0.629,0.167603029356084,"Th17","TUBA1A"
1.3175202837869e-05,-0.264183802527969,0.601,0.672,0.170144569448241,"Th17","FAM210A"
1.34960839635769e-05,-0.217937343671163,0.871,0.887,0.174288428305632,"Th17","CEP57"
1.35878860894187e-05,-0.254694064587131,0.708,0.779,0.175473960958753,"Th17","HCST"
1.37995520983651e-05,-0.204391753346481,0.557,0.666,0.178207415798287,"Th17","TMF1"
1.40301050883236e-05,0.127516334786849,1,1,0.181184777110611,"Th17","RPS28"
1.40357034397882e-05,-0.126421554745012,0.186,0.317,0.181257074221425,"Th17","MINA"
1.44003139496903e-05,0.125398156977302,0.333,0.208,0.1859656543463,"Th17","NAGK"
1.44615897267567e-05,0.183262154305615,0.642,0.493,0.186756969731336,"Th17","CTSB"
1.45843684867884e-05,0.320488885289494,0.84,0.777,0.188342534638385,"Th17","RNF213"
1.4689101874658e-05,0.245989261972433,0.959,0.947,0.189695061609334,"Th17","TAGLN2"
1.48904667786827e-05,-0.232007968220518,0.27,0.38,0.192295487979908,"Th17","MICAL2"
1.51208304329765e-05,0.203662705845749,0.723,0.601,0.195270404211458,"Th17","ABI1"
1.5316574309553e-05,0.338863361035011,0.975,0.96,0.197798240633568,"Th17","TUBB"
1.53740869138918e-05,-0.184132933293733,0.362,0.49,0.198540958405998,"Th17","BOD1L1"
1.54551089359575e-05,-0.15151655773105,0.186,0.309,0.199587276798955,"Th17","LRRC8C"
1.54669444619728e-05,-0.194048873116965,0.336,0.463,0.199740120781916,"Th17","RLF"
1.58537430018419e-05,-0.156615245335853,0.211,0.339,0.204735237125786,"Th17","ANAPC1"
1.62574469369314e-05,-0.208694271710084,0.544,0.63,0.209948669743532,"Th17","ACIN1"
1.66616461079981e-05,0.184832614274158,0.978,0.963,0.215168497838687,"Th17","TBCA"
1.68696639832751e-05,-0.127661172195041,0.258,0.396,0.217854840680014,"Th17","ZNF217"
1.69651063981056e-05,0.299024261994484,0.975,0.965,0.219087384025136,"Th17","S100A11"
1.7053113898888e-05,0.116453428993296,0.371,0.236,0.22022391289024,"Th17","IFIT5"
1.74540137660502e-05,0.12089894613638,0.22,0.117,0.225401133774773,"Th17","CKAP4"
1.76598421775515e-05,0.272279856247487,0.711,0.6,0.2280592018809,"Th17","PRDX4"
1.77878381268339e-05,-0.228160090754173,0.557,0.613,0.229712141569933,"Th17","ATOX1"
1.78465808498212e-05,0.15609477329388,0.248,0.141,0.230470745094591,"Th17","APOL1"
1.78750428627615e-05,0.235099724213668,0.991,0.991,0.230838303529701,"Th17","PKM"
1.80113812540802e-05,-0.256981528665307,0.89,0.937,0.232598977515192,"Th17","LAT"
1.93362324963487e-05,-0.228532164983928,0.858,0.916,0.249708106457847,"Th17","KMT2E"
2.01577081136356e-05,-0.184237068809768,0.569,0.667,0.26031664257949,"Th17","PTPN2"
2.03116527863789e-05,0.173683213598597,0.953,0.943,0.262304684083297,"Th17","NBEAL1"
2.04650785571765e-05,0.218200919483887,0.953,0.946,0.264286024487378,"Th17","DRAP1"
2.0932868053698e-05,-0.111777394726685,0.085,0.185,0.270327058045456,"Th17","PSTPIP2"
2.10751477239374e-05,0.228933757822609,0.874,0.795,0.272164457706928,"Th17","EPSTI1"
2.18415165844961e-05,0.125115315829587,0.409,0.267,0.282061345172183,"Th17","ARL2BP"
2.21875934110059e-05,-0.152276351713155,0.39,0.515,0.28653058130973,"Th17","ANKRD44"
2.27306949971279e-05,0.175828646894325,0.349,0.23,0.293544195192909,"Th17","SLC27A2"
2.30196164193936e-05,-0.199318548897795,0.491,0.611,0.297275326440049,"Th17","EVI2B"
2.34721211492536e-05,0.240950746113434,0.264,0.157,0.30311897252146,"Th17","TNF"
2.36057990236796e-05,-0.162907672778411,0.173,0.287,0.304845288591799,"Th17","AC006129.2"
2.43746016983955e-05,-0.158825310759123,0.201,0.328,0.31477360633308,"Th17","ITM2C"
2.47939816870161e-05,-0.164712913013405,0.377,0.499,0.320189479506126,"Th17","PIP4K2A"
2.49207352618746e-05,-0.134528603981989,0.094,0.195,0.321826375171849,"Th17","IL1RAP"
2.51749172148569e-05,0.16664244131529,0.814,0.695,0.325108880912662,"Th17","JUN"
2.54023061436027e-05,-0.145098212997853,0.264,0.384,0.328045381538485,"Th17","NIN"
2.54661495090031e-05,0.16729713434647,0.525,0.393,0.328869854759266,"Th17","UBQLN2"
2.5536672779697e-05,-0.163425655355692,0.374,0.501,0.329780592277007,"Th17","SETD2"
2.56760751869208e-05,0.184174711657411,0.972,0.944,0.331580834963895,"Th17","SF3B6"
2.58408869590483e-05,-0.20645979814933,0.462,0.572,0.333709214189149,"Th17","TSC22D3"
2.73457490275203e-05,-0.153397346267116,0.736,0.826,0.353143002941397,"Th17","RBM25"
2.81635059260595e-05,0.131585800528532,0.135,0.057,0.363703515529132,"Th17","SPINK2"
2.81732957298069e-05,-0.181630809189617,0.182,0.301,0.363829941054726,"Th17","LMO7"
2.83889528657218e-05,0.251890156525416,0.733,0.617,0.366614937307931,"Th17","MLF2"
2.83960532860678e-05,-0.13549831195525,0.17,0.287,0.36670663213628,"Th17","CMIP"
2.84369535143216e-05,0.222809563605325,0.928,0.881,0.36723481768395,"Th17","ETHE1"
2.84565436464954e-05,0.246668264354143,0.871,0.808,0.367487804650842,"Th17","GIMAP4"
2.87851983870976e-05,-0.175440255432121,0.27,0.39,0.371732051970978,"Th17","ZMYND8"
2.91890740654881e-05,-0.117887782386952,0.079,0.18,0.376947702481713,"Th17","CASP1"
2.96864492418687e-05,-0.182965160935607,0.701,0.814,0.383370805509493,"Th17","MBNL1"
3.00320526699845e-05,-0.170097787845338,0.368,0.488,0.387833928180179,"Th17","FAM120A"
3.05953205133295e-05,0.121169364591913,0.318,0.194,0.395107969109137,"Th17","ATP2B4"
3.08511966222228e-05,-0.293320198491416,0.547,0.654,0.398412353179385,"Th17","UCP2"
3.09943271660413e-05,-0.17785090742619,0.368,0.484,0.400260741022258,"Th17","DOCK2"
3.1188719609005e-05,0.178952600301212,0.289,0.17,0.402771125030691,"Th17","MPZL1"
3.15280852911825e-05,-0.185856918357933,0.198,0.312,0.40715369345033,"Th17","SOS1"
3.17856142364524e-05,0.165251737075082,0.657,0.523,0.410479422249546,"Th17","ARF5"
3.18440474373301e-05,0.130664542226379,0.352,0.227,0.41123402860568,"Th17","B4GALT4"
3.21264644213306e-05,-0.103887119968996,0.057,0.148,0.414881161537063,"Th17","RIN3"
3.31357901728563e-05,-0.164230830110029,0.833,0.874,0.427915594292267,"Th17","MRPS6"
3.32130541619572e-05,-0.206488073897269,0.491,0.591,0.428913381447516,"Th17","DOCK10"
3.32201463463909e-05,-0.188983038083895,0.607,0.702,0.429004969917293,"Th17","RCSD1"
3.42725225105216e-05,-0.224081578816732,0.101,0.201,0.442595355700875,"Th17","MZB1"
3.48881160808352e-05,0.327153078119282,0.824,0.782,0.450545131067906,"Th17","NT5C3A"
3.52278192837973e-05,-0.272259205843834,0.818,0.861,0.454932058230958,"Th17","WSB1"
3.53308436926582e-05,0.234920652339952,0.711,0.636,0.456262515446987,"Th17","TMEM173"
3.60026211740145e-05,-0.256792599862258,0.761,0.828,0.464937849841223,"Th17","LCK"
3.60337401624073e-05,0.264572053150355,0.67,0.547,0.465339720457327,"Th17","TUBA1C"
3.61916029807689e-05,-0.182220547600235,0.126,0.229,0.46737836089365,"Th17","IGFBP2"
3.83369261949972e-05,0.107646459938264,0.415,0.276,0.495083064882194,"Th17","WDFY2"
